Age Gap,Education,Economic Similarity,Social Similarities,Cultural Similarities,Social Gap,Common Interests,Religion Compatibility,No of Children from Previous Marriage,Desire to Marry,Independency,Relationship with the Spouse Family,Trading in,Engagement Time,Love,Commitment,Mental Health,The Sense of Having Children,Previous Trading,Previous Marriage,The Proportion of Common Genes,Addiction,Loyalty,Height Ratio,Good Income,Self Confidence,Relation with Non-spouse Before Marriage,Spouse Confirmed by Family,Divorce in the Family of Grade 1,Start Socializing with the Opposite Sex Age ,Divorce Probability,Psychological_Compatibility,SocioEconomic_Stability,Family_Integration,Relationship_Maturity,Risk_Composite,Love_Commitment_Synergy,Education_Income_Balance,Family_Social_Harmony,Maturity_Stability_Index,Advanced_Risk_Score,Data_Quality_Score,Prediction_Confidence,Psych_Compatibility,Economic_Stability,Family_Harmony,Social_Compatibility,Risk_Factors,Perfect_Match,High_Risk
6.2193833,3.413583078,39.17859824,6.982569598,16.92951269,55.61652555,64.78332456,41.60474789,4.601601552,7.194435827,1.44399456,62.49892007,89.43330385,6.777154698,35.9189506,69.47169127,97.8327424,93.57405388,10.73496473,3.040319457,43.49825982,3.725190383,56.11799326,1.270145546,78.15755323,85.71662116,7.828362467,1.906042314,5.092673785,26.96419734,78.92948089700546,63.6695989712,31.4609135704,54.0435785867,31.11490318415,13.7608850152,24.95350246825581,16.33393097584939,3.773630488066152,9.78903279827907,2.4339393616429303,0.9735567650462124,0.931230803515157,53.83621170999999,40.785568154,32.202481192,21.838943392666664,5.314157692,0,0
1.457066864,2.187941331,75.8959328,66.12541461,32.89243387,33.58173849,96.46794599,94.33023583,1.829896581,37.11130073,1.852903101,81.42774649,62.2429065,9.630794343,94.60796747,49.21678365,98.34881854,53.20734884,38.221924,4.814119108,27.42734478,4.020543714,91.3728739,46.92195336,79.04247994,82.56134226,4.473365718,9.806596046,5.062897005,23.52884072,67.43751444418852,83.3114293431,41.7481000899,63.9942083083,41.144298197400005,12.6213213676,46.56299866537229,13.150677121938037,42.31643557025045,17.176962792737474,1.2095608807095066,0.9826659827569826,0.9696408954292614,78.39920834,40.615210635500006,45.617171268,64.44936143666666,2.99939361175,0,0
3.872065148,2.157630687,71.10564042,90.09136982,54.29553081,82.7698392,96.73909378,90.53114519,3.208615572,76.20058951,1.379970228,52.21868661,5.266573801,3.301599542,45.44796892,52.09007026,73.43823734,32.02976245,54.38183696,2.695603837,3.568162068,1.73698798,68.06926744,57.49713411,66.9611106,42.79374199,4.744595419,5.71778495,8.145616338,35.6540052,86.62438096693185,61.112798532000006,43.2426995388,50.1591252276,50.23539570610001,19.4778203291,23.67387894217096,12.019873005409044,45.18904300727403,21.723141227316063,0.8606436559458182,0.9535287982473768,0.9529313386694516,55.20243554,34.5593706435,28.96823578,78.30601527333334,4.4066836535,0,100
4.249679119,2.083466079,4.211250274,94.50780434,48.06830844,52.95808588,64.29538897,7.026235651,2.178637892,5.569752881,1.565905214,59.22863435,35.04914897,7.53360714,53.09173491,41.88295275,92.57300747,68.73514781,39.58232837,2.404974129,45.75882033,4.88052919,71.35893078,18.90066291,88.63624473,68.4890872,2.393030584,2.33439593,2.992237962,39.72131433,75.32014295676542,64.067943018,50.8390735821,53.4941011304,34.47194366875,14.954955159200004,22.23638624651056,13.589356469858958,50.55610042976016,17.525216806935877,1.1037714807802574,0.998656179166869,0.9487379831829608,55.44453948,45.3598554045,30.78151514,49.86744947700001,4.0930313475,0,0
5.295637165,2.728392394,92.50465494,2.521826372,28.96138577,36.09344676,94.26731406,41.94953447,2.172878643,52.0700763,1.129731629,93.79836175,1.329835765,4.491557836,63.23670648,78.86857404,90.99915051,42.51424059,42.92209164,3.486684815,5.811235823,4.625949138,64.316392,10.94939101,39.29503775,46.17396123,5.036134665,7.053663567,6.060497206,38.42267767,71.32662913004398,74.7387115167,18.1190327029,67.8172946083,44.4017033773,15.935174238099997,49.87388867063628,10.354336392016773,1.7102344202090436,8.04515915557764,2.6020157388997123,0.950774045301366,0.927905110396768,68.80722417333334,21.011715072,50.4260126585,24.477582204,5.3194301685,0,0
4.877572395,4.188442296,31.37832106,98.12970663,26.96500072,96.9007265,74.77321454,14.14446171,4.162643381,51.19806111,1.152437148,81.61670154,62.7640994,5.383255111,35.87556601,79.06992078,70.60617265,92.73677063,23.92146905,3.624567402,45.51782546,2.447632808,62.1193738,21.74726689,42.38934124,54.3540072,4.324257072,3.66821952,7.988796001,38.46908003,60.98833794699083,63.3001873747,33.9276024189,61.3505076717,44.6695216193,20.7113518914,28.366781623483607,13.324612930557986,60.203073194254856,15.155297697420686,1.4428097788801586,0.9748251968333556,0.9326428093596824,59.02162019666667,23.288891768,42.64246053,46.41305635333333,5.04789339975,0,0
7.505987459,4.28875691,40.28523132,56.25461668,9.902889219,26.21278366,74.44308382,1.501804503,2.242473031,42.53392279,1.925817363,18.41925651,85.69028472,2.84604318,47.81974717,62.16698406,61.76695147,36.78212415,47.87591986,4.542272552,25.58548588,2.994235849,55.05060037,79.92034667,83.25572007,87.55029231,1.689827811,2.24668128,8.352032831,37.42653341,95.70042663910425,59.8634093756,40.2834862124,35.5360971387,40.219606604,24.20975291,29.7280946007062,18.89612512520062,19.99069522840813,16.20185968100386,2.4918943165252205,0.9570437722057166,0.9254078266646408,55.01244386666667,43.77223849,10.332968895,22.553103467333333,6.5895608995,0,100
5.570063884,3.215825296,92.22293385,99.89242271,86.77881837,36.60931278,65.42337394,77.54409878,1.025751652,67.31456921,1.575457813,67.31745198,7.239646074,4.115565504,34.10117386,91.6569894,84.59456701,57.61190673,4.699688433,1.782771561,42.01273874,3.281702587,68.53588349,29.66272766,85.18667513,81.81645074,4.892995568,8.03476259,8.55847484,28.58831065,70.5352565161285,69.2127909988,54.7634116574,56.769867117,45.9959421417,17.7292836,31.256109310135777,16.551297978261044,56.70879563241894,25.188947140758696,0.7615929802118674,0.9547858606890518,0.967471834622748,64.76468225,44.201250213,37.676107285,88.07177995333335,5.74507629875,0,0
2.652194978,2.654602844,90.54035967,72.03148314,69.54549685,51.94455434,73.97444784,74.78136921,4.760879448,5.904745332,1.576391413,84.64318865,26.05242749,8.782840663,80.90765293,70.14336561,67.79326509,44.09641841,70.56223025,1.250518892,22.07785769,2.722847673,53.98852071,52.51767713,48.65284704,63.28549385,8.754457032,8.489430565,7.876851732,21.40447815,73.45723336919411,72.5025464197,35.8496097576,64.0410491099,32.0658366729,20.364121166,56.75135080115978,11.364593530834307,46.12971749227674,11.495477312744038,2.010454343808717,0.9683234057424644,0.9837151345902884,68.34651308333333,25.653724942,46.5663096075,72.11944973333334,3.97602234025,0,0
4.805627245,3.675727729,73.86672326,58.09682275,43.23619618,85.06438535,95.44588468,87.04904144,4.189039459,99.81457028,1.402993622,37.13127474,73.41761267,5.339765024,88.41717726,89.32360916,92.3260592,85.21870965,63.48575713,3.805094212,41.76035102,1.230101325,25.80874575,15.57792874,43.96848371,62.54832568,2.891685436,8.805711325,5.341156261,34.38393603,97.8144721917445,77.7437033655,29.8974034206,45.8918764152,56.0295456607,14.5082664796,78.9774138460268,12.712835040813353,26.6617220975878,16.751379300908763,1.6935094709317402,0.9911237170969508,0.94825569977435,67.84984405666667,23.8221057195,22.9684930325,62.79402012333333,4.0456280190000005,0,100
2.039457392,4.357553809,74.3211667,48.31228258,22.25948136,32.46598398,95.20134484,94.13083516,1.5326986,13.64195024,1.021925023,84.88744472,55.16348757,5.455142392,35.39123945,93.37342765,64.01168703,43.5488132,64.64896682,1.326247055,13.53524937,1.181314826,71.10394453,85.19675018,67.86799851,98.96143588,2.239325937,4.559402576,6.807296581,36.86296995,65.90190727837226,67.6651392254,34.9696115251,63.2806096865,36.3998955716,21.1008366304,33.04601336228401,17.197047869226182,30.572306970088736,12.728902076930597,1.808615151168196,0.9832004815740748,0.9483281448620566,66.62287054333333,36.1127761595,44.723423648,54.90086636666666,3.01688154775,0,0
9.043495658,1.702340836,96.28681516,38.60105223,82.78702152,13.12652389,57.82504146,76.14779978,1.086510375,39.49126507,1.804753946,26.0333735,17.98798355,8.345744222,59.75638268,73.928061,55.70344025,14.98555762,36.99063238,2.219780286,6.184795033,3.99260871,57.35785913,75.41838004,78.28279497,83.75807584,3.207325165,7.879945097,1.009378019,19.88932522,90.90260561328394,65.8367570465,42.1487745604,42.474519523400005,36.8326567491,24.8661143352,44.17673503906384,11.544002712822204,16.395611465669184,15.524513457784112,1.9096036291997929,0.9818486253180806,0.9866479452907688,63.680767603333344,39.992567903,16.9566592985,65.84529117666666,5.772244511249999,0,100
6.327565553,2.455273913,78.77032811,57.63863145,23.67642098,7.331137393,99.30146199,19.68355715,4.888006906,20.29496302,1.370772733,47.32918402,97.66900597,9.167691417,46.39134493,48.77643154,94.29917704,55.79660846,75.54400531,2.219499545,8.178302792,2.360592448,54.80718306,93.5426004,56.89336939,49.4816253,7.779930121,5.91526942,6.191317373,22.70565907,90.94010898821168,60.981765287200005,31.9082256672,48.8488592221,34.201397217600004,14.4919236028,22.62804260026672,11.81900189042796,28.15581393455556,10.91305900552727,2.283630623674432,0.9530340965431706,0.9580129307675314,49.99165317666667,29.6743216515,26.62222672,33.66620319333333,5.30176023175,0,100
9.572968253,2.238749578,81.11182617,39.4552015,60.17949192,84.25528159,72.10586923,2.325666674,2.230063619,66.28928798,1.31419994,6.164967474,37.69059576,5.529122985,66.66371459,41.22297819,67.49546775,96.72847757,4.991797442,1.307420863,48.89279191,3.05374702,49.58408337,61.3730739,70.73984574,51.47941681,2.464942755,2.436556855,2.270272535,35.34538184,93.47232532660198,60.040621059,37.5906752572,32.5158722856,45.51365113200001,22.1217078759,27.480768526079547,12.584466607616315,12.829202929766131,17.108888794725054,2.654375855279977,0.978333932533304,0.9697533829048476,52.490258716666666,36.489297659,4.3007621645,33.986786698,6.11748901525,0,100
9.713819597,3.624129462,96.22764913,25.61096599,17.03811331,40.6623665,59.70788739,37.50033263,1.090917314,82.95984152,1.10246641,92.41945568,13.95634912,4.401789232,35.80871012,73.46163015,91.55004721,37.00033154,41.08829288,3.689573905,34.51801343,1.994671608,98.60270435,26.78423141,22.86847659,64.50057917,4.97732417,1.644877019,7.64028176,19.16467507,62.0996183958668,72.3616013642,14.9990748208,65.1691608497,46.0365223651,16.655359494,26.30566218984002,9.103753059089218,16.690451621185062,6.9050524344356745,2.7688682508913764,0.9686295875533,0.9843844708693862,69.29101487333334,13.246303026,47.0321663495,26.71647064333333,7.2656481405,0,0
3.154155741,1.911414504,56.06864969,5.568993149,80.3129747,83.81666921,99.27525515,74.69699141,2.049273195,86.69392499,1.900515353,20.98119896,91.74454808,3.721090024,36.36552041,85.34429108,62.74732772,97.93477068,32.94223708,3.000118888,7.488474398,1.362471034,21.6226223,49.0822862,62.00514137,86.49293672,1.124964828,9.763488598,6.538729556,32.44268918,88.1337917624148,55.84610540760001,31.33301172345,39.3599072966,52.70126822020001,21.8634055309,31.035895591467217,10.886575519289268,2.191950540800405,16.5128945498421,2.1432448365160752,0.9549552631621014,0.9531259569127392,47.77747793,31.958277937,15.372343779,53.526319753,3.552378018,0,100
0.758385127,4.871296773,30.09310538,69.08560637,18.36646795,90.0976393,72.67028833,38.869473,4.72600086,23.92693615,1.537795133,61.3965883,13.09614516,7.286832907,48.74907389,54.62889386,84.10666428,41.45266311,27.59567051,2.008845966,26.23612773,2.25038014,71.10079221,13.87991851,67.17540936,44.14748554,3.175261465,5.180821243,5.701455129,30.27665105,76.26090158746894,64.893065702,37.6593997357,54.4024451542,38.8439215561,15.698728389399998,26.631079833101072,18.08953716490065,37.58425911488575,14.62838769183344,1.5147521500914478,0.9807022630837868,0.9891287253945568,58.15958665333333,36.0233530665,33.2887047715,42.10718244,2.36715138075,0,0
1.335572554,2.148170815,72.01590658,24.40452566,15.27878164,26.78372746,93.59333011,14.83249622,2.70569567,74.20874839,1.924101597,83.07954406,41.2128664,8.672455968,63.55874373,50.11076601,73.74523142,58.14609501,58.23129222,3.368909128,46.72292521,2.076075017,20.43863802,97.26860451,21.28420122,45.45856604,9.525126124,3.597916878,5.958532823,37.99424818,57.71484029053727,56.53721943680001,13.497295766,62.5236328405,53.0849872469,17.826380368500004,31.849773349435846,6.761811878586345,15.25859602012401,7.1650377360574735,2.580235112757647,0.9737386141628538,0.9557389950129872,44.70271592,11.7161860175,43.338730469000005,18.17193450666667,2.676438237,0,0
6.13628032,1.554379531,28.61769315,54.36685789,78.49544108,25.18060303,88.36790977,65.55052805,3.199581272,46.08874054,1.589692972,59.09940159,66.6890384,7.465559623,31.02396135,84.1433508,91.25214219,48.13738291,55.46257793,1.219779224,17.6606354,3.933084709,66.28087504,80.24867599,40.98177869,66.40616467,9.684539829,5.348655833,2.243822979,38.97613426,59.826780469866485,66.8937139706,30.969947145399995,54.5712104922,43.4889397139,14.6880845741,26.104600630786912,7.9813055285277725,29.668652457147147,13.4685016434897,1.6712188566375747,0.9758065874491596,0.946639218502277,60.48272906333333,21.2680791105,32.2240287115,66.13760900666666,4.6123670820000005,0,0
4.069578207,2.875234201,26.72761388,92.2086834,17.16270085,48.37205566,52.39645688,80.59533863,1.392218463,3.245620927,1.709213751,42.14099826,98.5808835,3.478451051,70.50881931,44.42112121,86.21247673,37.78531845,6.959678255,3.373128552,27.37036752,1.091780811,37.13602319,1.541306512,26.34095308,77.4190853,2.959183587,6.968492714,8.558673495,39.05868915,94.0005015185242,62.5078241619,25.9169998534,46.37934506970001,32.63188927355,16.4111048632,31.32080808943499,8.702666785678531,42.76578345831319,8.457206695187603,3.326256238775136,0.9586818758015256,0.9334771895413048,50.68865457,14.6080936405,24.554745487,63.32224096000001,4.44740268,0,100
2.780580152,4.776627292,90.04861063,11.9582518,56.11070297,17.72244475,76.40298541,51.48824092,4.791922175,33.9076222,1.528052375,99.86877388,64.96253715,7.121476286,43.80341242,96.66186767,97.70648663,10.31507758,22.25376418,3.570424923,1.478814599,2.621292763,93.5850816,25.0566192,37.37993918,56.28797489,6.843614606,1.20145397,7.293607715,17.8702708,61.86378167738506,80.4173506817,22.3984376968,68.1198634285,37.7971125198,12.9683002994,42.34119654836475,13.362261697051444,8.145944794596142,8.465962698936796,2.742885760482608,0.9771735770380928,0.9339159347488216,78.01678723,21.078283236,50.535113925000005,39.85239856333334,3.8690151955,0,0
3.363461934,3.35172056,95.89480366,97.91366122,59.54760551,10.86910661,53.30487085,92.1523812,2.117080467,59.35072021,1.370822815,26.95005537,54.11177735,6.865807747,45.52781252,87.95833982,55.02597045,75.41062004,28.96910106,3.298678968,10.45226737,1.683709884,90.75459006,63.73967036,44.51769041,91.99423415,6.028216186,1.577105512,5.859545278,16.29213936,93.96340386088494,71.88437130209999,37.5636896015,39.4952902182,43.4741192816,23.3267463699,40.045508048954105,12.215189651860172,38.67128466210414,16.330483223926084,2.086012028787791,0.9826503050389832,0.9840237033353154,74.74691413333333,23.934705485,14.263580441,83.20454930999999,3.5675447575,0,100
0.184739758,4.388148462,80.85886289,60.58414413,47.40907733,57.85730613,71.14700873,12.17000769,2.659397141,47.86522626,1.067365349,54.15130857,73.64543135,9.805916222,47.46013873,94.3096922,70.89526098,54.49652514,7.857483507,2.473560349,22.24260524,2.863198504,80.88820915,54.10574263,56.15165158,40.47781662,2.327017891,6.009996647,1.656539563,15.69416941,70.75822356469308,74.3410757956,35.2368667903,52.9665605532,42.9545454346,18.2891723571,44.75951075395599,15.69719030653374,32.089337386254414,15.135835955168892,1.452281332907838,0.9629070059983168,0.9445394050401086,74.21934669333334,30.269900021,30.0806526085,40.05440971666667,1.2223043957500002,0,0
5.045560022,3.098499086,62.0194329,74.88208453,30.75173674,20.44265837,73.86848703,38.79374674,1.602125299,46.4147789,1.465251485,41.6789127,62.73510272,5.880943544,69.00424343,74.03118317,71.30261932,78.88150702,40.51710592,3.571568951,48.11368905,2.604470202,66.6538265,14.51271501,50.04881777,75.19148332,3.05009554,6.710471476,6.162868693,32.25909203,88.92060716632213,72.9747799993,33.0639722074,46.83584591489999,42.2970161832,20.3969184218,51.08465784873599,12.452960134671818,35.071657728335964,13.985073675372728,1.8484503860440056,0.9929195148175104,0.9697558580281403,69.89641769999999,26.573658428,24.194692088,48.142522670000005,4.7146147347500005,0,100
3.643512564,3.591406954,85.31961388,71.1305983,74.31587643,85.99978333,99.10618532,84.7169158,3.17357281,72.30360117,1.772177711,58.69182766,52.7409836,7.603798737,62.95643962,44.32456394,55.56068268,71.43984752,64.4856641,2.836668491,43.94784416,3.545095961,57.4766079,63.89933729,63.0300467,51.70545711,9.711130189,1.69025276,4.93487769,26.33952935,58.172842458594914,59.4429872569,41.5982565146,52.503343585,48.8031895016,23.2822744066,27.905167333714388,15.04548264527678,37.34594241951517,20.301275956181904,0.950828217214066,0.9895111495089104,0.9574532162141046,54.91920382,33.310726827,30.19104021,76.72113017666668,3.94174969475,0,0
9.136450444,2.532192825,55.94164542,56.09234222,57.65348294,53.59894135,94.10099755,48.69237407,2.34680284,29.64741203,1.110513633,99.46318623,79.52125835,8.921790966,76.41104947,75.34953906,55.1352969,77.13985405,27.20381203,1.792883273,34.77072175,3.695763438,38.54069373,69.21462031,92.35024654,75.28877344,3.254335126,6.853382197,2.99338287,37.87146357,58.626949842722944,67.36955654319999,47.514663046,70.9432742901,38.0944577893,25.339083001,57.57537356655357,15.292110111935798,39.79374419687617,18.1004532577866,1.0773118119730407,0.9958681279865316,0.9561472555968744,63.43376075333333,47.4412196825,53.1582842135,54.14606641,6.240511799,0,0
3.224954944,4.218407982,62.62150556,83.87557872,91.38732356,6.42586622,65.84013356,27.51206147,4.233964772,26.21331362,1.307762082,16.79243586,59.89707003,7.738260143,63.67133844,54.48729593,83.48034373,65.10103527,39.47215394,1.555621167,10.78896653,4.197090678,83.08651192,62.00323666,97.9674178,70.94925181,9.353052281,9.691144443,7.693267055,30.4450376,97.40965722730611,71.4428703902,57.6960285868,37.3163375604,38.3513364959,16.959875937,34.692790598394645,20.32895809488152,31.299294085894225,22.127198068094327,1.7113035732544426,0.9885867193687669,0.9675466593524288,67.08171543,51.092912891000005,13.241790151500002,67.59165458333332,4.58506690525,0,100
4.065189438,4.624426183,60.50195458,71.12756464,37.04091323,67.41027208,78.07533411,22.91662081,4.248853269,29.60556026,1.600533758,4.718808078,54.84323849,2.628259383,39.01377263,52.82342579,61.87107114,70.07490237,14.18706493,1.982895647,20.34258257,3.524014766,82.74506186,86.04765421,27.86270139,97.26838807,9.02576492,8.921314829,3.711431365,38.60483695,91.9497066786861,60.387259802900005,25.9749419787,33.4504882704,38.8782405509,21.6487032572,20.60841123308738,11.35116759796218,23.79251766692438,10.098600425435691,4.774879161267039,0.9944848655559776,0.9470282454985796,58.194086760000005,16.2435637865,6.8200614535,43.69503289333334,3.84145625175,0,100
5.600517465,2.962230453,18.44122306,86.37448092,44.89955485,63.49712982,80.10099076,8.263353649,3.493087897,62.03170876,1.162777889,52.33773557,36.37928449,4.647238252,74.06342132,79.59108577,97.05206115,90.3102392,21.69582375,3.200361474,14.6653968,2.417348271,33.48571866,87.51637056,51.71196544,89.0245716,5.985850307,4.104529917,7.338099273,29.21745046,96.03994318189825,73.1300159159,36.7302077082,49.9650234212,44.9453300251,14.011379257200002,58.94788118699768,12.376702259117796,43.15702962161792,16.508513073355207,1.29128923806777,0.9776708208359826,0.960124723656386,62.38007525,27.3370979465,28.2211327435,46.51246313966667,5.239120618499999,0,100
4.633864261,3.9628102,12.61624831,48.03077758,86.69296378,91.86988746,60.67882696,56.86552933,1.35563091,41.58767782,1.022483255,82.06144438,95.244364,3.123829036,63.89921411,50.91914264,53.5109127,85.24771586,78.99796051,4.750621016,41.29116641,2.632861049,35.63174059,54.62738015,60.5874511,93.9690414,7.987703669,5.734841862,7.159106961,37.30030957,56.96856974961155,56.7892488111,38.66464498,62.3972982223,41.477197949300006,24.4353404433,32.536931978509905,15.495049829254542,29.969907525082206,16.037011334748687,1.3414244048546962,0.97637116138318,0.9708862958869592,50.15003244666666,32.27513065,43.898143121,63.86309022999999,4.764924133,0,0
3.799851099,4.873582758,39.57493881,20.84160121,32.26353069,53.71518878,81.2994134,24.901423,3.39849878,13.34821909,1.769333678,7.737278514,92.43586872,4.593726611,36.83369913,61.06518353,85.12238147,62.52244098,30.15228078,2.879757823,42.75081205,3.947886699,23.09673568,94.45148914,19.28341765,98.94186081,5.604465549,8.147102482,8.887662718,24.52762899,91.9078561019985,53.3093213081,15.0512225312,32.8727433348,32.7207730043,17.2608119606,22.49256597462251,9.694293773883318,6.851206072625871,4.924876358806008,8.650154435549503,0.9696148642892346,0.9562686459104373,40.33187278,12.078500204,7.942190497999999,26.002184966666665,5.10881290375,0,100
2.652327169,1.801595491,98.02026092,15.16765218,67.46154363,22.49975642,74.81411359,92.52519851,4.237116612,94.69866927,1.925421207,98.09930827,45.13494218,6.875193313,51.99631205,95.43375609,85.49470147,20.3383584,75.04327264,1.754585193,15.73248031,4.992622715,58.48979125,13.68730768,73.44900092,65.51109838,3.158939046,5.360100528,4.781417845,34.24105127,64.8751632908274,73.4802338365,35.4490907084,69.4133281129,56.2592719809,16.560199262100003,49.62203361759228,11.503277310224544,10.528372174726831,19.943400356394704,1.1494325531104457,0.965758684568808,0.9467895234572776,68.63995313,37.6252982055,51.729704399,58.384798106666665,3.7696737245,0,0
5.977624965,2.03766875,88.41952185,30.6159688,19.22755042,37.79341727,86.03813326,33.63753803,2.308469906,76.24680387,1.94541624,84.61124359,63.94625399,4.183491721,71.0982256,94.68265742,84.19980037,68.31377598,15.67823751,2.850707348,30.9858703,1.305841237,64.60146059,9.196921664,73.78236663,44.3008136,1.784918423,8.445874871,4.981398743,16.65405008,61.6947434931984,80.41981008479999,33.1540461825,64.8838402744,45.6587460173,16.9528776744,67.31768937654674,12.261485341629449,19.86481629465214,15.13772174092602,1.4383494896771738,0.9641868339861452,0.9624483317641406,76.79411453666667,37.91001769,46.5285592305,27.827019083333337,4.5606224775,0,0
5.437885057,2.214024122,3.530984116,4.239322339,72.49623589,41.47387536,61.42692124,48.67821959,1.289572989,59.76147496,1.451255411,45.21432352,58.90781473,6.067677246,85.6881624,65.78125594,94.70643801,14.07852665,37.4265595,1.206994426,37.69117606,4.074878782,61.20064513,94.9107519,69.74844292,73.5046297,4.762138318,5.953970992,8.942634828,17.19191087,92.24236769214197,78.19036955429999,33.18308661065,47.189130257200006,42.4801115593,15.489532783,56.36674941862684,12.426774927422649,2.0004993405732883,14.096212211023262,1.8013072795273335,0.9704361688783192,0.9298115484063644,70.89002115666666,35.981233521,25.584147256,41.80459260633333,5.973320931,0,100
2.239550249,1.351056849,14.32786861,27.42105318,69.1121822,95.87711837,83.68537239,93.86064386,3.792752819,7.379026652,1.84451018,71.98519396,99.63484806,8.099439107,31.44303493,81.70865219,72.26844379,28.3075312,10.39646174,1.826341787,2.185503417,3.021454143,58.50629885,3.432188117,20.46978388,94.14927722,2.50611108,5.976061711,7.654613018,36.61573881,58.4831161390261,62.0994544507,18.7292232946,58.2905121919,35.4779610326,19.7915018657,25.691680048933907,5.258882172916959,15.983872347035282,6.64474654216683,3.3719443065324906,0.9936369518819836,0.9254100808749685,57.21932865666667,10.9104203645,38.9806278355,63.46462641333333,3.78879191475,0,0
5.948398526,2.891218388,84.41609536,32.2751644,20.90529363,91.08027326,83.98167752,81.71319721,4.880138868,15.92127172,1.576209223,87.94169506,92.49254087,2.68793223,79.35787676,48.96939645,55.72126974,17.60259276,64.53547673,3.32879017,13.31674651,4.440302488,20.93275173,77.61490706,69.21431859,73.20654926,9.501756094,2.378793671,9.755881733,29.74000904,65.59679851763852,58.1504226987,32.3133028847,62.9635516054,32.760500144,25.187293606400004,38.86107328490681,14.146155329993311,20.32158979272169,10.585999638073298,2.239068455772176,0.9952023546193072,0.9764928020705866,49.75334164666666,36.052768489,45.1602443655,44.964551746666665,6.52324531825,0,0
6.509436754,4.632354475,58.91114238,80.86734896,96.60593862,15.46880251,74.63992114,95.78691951,3.358924472,25.20153233,1.913358606,45.70306511,22.28381998,3.074839143,87.05091696,48.368822,92.01681508,54.21847696,4.820658373,3.998993192,37.10024703,2.925214934,76.1160332,91.17329155,32.74888967,76.18790661,1.781556683,5.767018605,4.830020631,38.3059915,85.25561592428251,76.94068799659999,35.105749380499994,48.5623254362,36.6293147484,15.6140401943,42.10550307375021,12.316836672380848,39.2710651735827,12.858995435367826,1.903564263975691,0.9675746543693956,0.9727490717613916,70.51192405333333,18.6906220725,25.7350418575,91.08673569666666,5.19352726825,0,100
0.188713624,1.346945559,53.18952943,71.34826982,26.85249514,87.32164327,66.75420605,74.12312749,4.799889198,61.5669015,1.407669406,32.39336948,49.5981913,7.523375299,82.98072235,97.25574191,51.95960396,65.71637171,19.66898653,2.797138276,7.384318173,4.27606748,33.76894994,24.37403659,35.7814797,78.56971759,8.196062048,4.252366329,9.763730834,37.348428,96.4316891290392,73.3282760165,26.4497861056,41.303938440500005,50.0240667527,24.4826733032,80.70351716376967,6.94231266771842,29.46964544481464,13.231258657411711,2.3532840418628345,0.9917766227888588,0.9594191392280194,71.33513806666666,18.5642126295,18.3228679045,57.44129748333334,3.6043063905,0,100
7.090055891,4.488992539,49.79825416,16.20551692,97.98269536,32.64170861,73.95285997,68.16348969,3.330493537,56.12930237,1.958544575,35.99435431,69.20519462,1.172514006,65.32891674,64.56521143,71.919534,43.11215943,44.1715906,3.156273551,8.233475579,2.396219518,53.07265423,11.95966399,30.93031515,84.40035412,6.824316253,1.641974006,9.044724065,33.87410109,89.90815780531618,66.9028168737,24.8503043921,42.176916706300005,42.6138720668,20.9925123104,42.17975321810966,11.783291303250916,6.834987373173755,10.589676921859876,3.033058753295734,0.9653846708463174,0.9380210459556568,60.98892746666667,17.7096538445,18.818164158,60.78390065666667,6.405263841250001,0,100
6.40790267,2.606241919,41.67267865,81.84517373,38.9881452,7.273626918,54.24201642,17.85637799,1.923862791,12.67594225,1.492766576,59.32716406,56.08182438,7.261346255,72.75688224,50.34604777,52.69921765,84.1664134,3.42187668,3.912648823,21.90348722,2.772261327,87.21556417,3.010485729,94.47907697,51.11524249,5.93831181,6.893517862,3.91479459,24.11552171,66.60804474425022,69.48434596330002,50.2857642866,54.6244826056,31.966542446,24.7683725236,36.63021468851304,15.691887422093032,44.70750268766695,16.0746201849715,1.1962869553544986,0.9631411029728448,0.9617078623393618,70.10616472666666,48.5426594445,33.110340961,46.22989897333333,4.87571531425,0,0
3.336195306,3.268457329,58.04100967,79.31821464,24.93982785,79.93889278,99.458518,56.99903507,1.746358507,14.02809299,1.786718556,71.44392658,84.0072185,5.87945443,60.61773545,93.24288802,64.47429927,71.43873326,27.40488237,2.04409174,36.63908307,3.274924206,83.60684422,47.84974869,96.05386486,71.41114614,7.790135342,1.65258844,3.769224197,32.36951128,57.31127228510436,77.5610639539,49.3179506136,57.9425799049,35.0766641795,20.8395923413,56.52172718590334,17.718576652215678,45.95901989692209,17.299091916944132,1.1102561968984035,0.9697910201315936,0.9516467814110308,79.15582256333333,49.6611610945,36.54825751,53.752359186666666,3.42913475375,0,0
8.856734301,1.468714314,62.62142871,42.69202191,51.66168616,89.5678438,54.59544581,72.36041319,2.599457038,32.75377687,1.427758128,34.25289305,24.706709,1.421632265,50.7546126,80.67782244,76.80902652,83.69621498,30.46023672,2.594660794,6.874740482,4.500834091,93.8181288,26.33361377,41.64226318,69.29008403,3.137286931,9.826481074,5.863133195,38.25616609,92.31382205744096,75.2307357189,26.7322497411,44.8901615837,36.8377999645,20.6639118335,40.94771623353787,7.820523511877012,19.16451761874761,9.847572685636989,3.01854415702924,0.96564254408083,0.925679210324142,75.08352128,21.555488747,22.039687062,55.57137375333334,7.019358971999999,0,100
